id,color,flex,length,tensity,N
3691,3,41,62,237,12
3692,2,36,57,192,10
3693,3,36,57,230,11
3694,4,59,43,195,NA
3695,3,33,59,227,11
3696,3,34,58,222,11
3697,2,36,58,206,10
3698,3,38,55,201,NA
3699,2,30,58,150,NA
3700,3,35,60,205,11
3701,3,39,60,217,11
3702,2,39,62,189,10
3703,3,40,59,179,NA
3704,2,46,57,211,10
3705,2,47,55,220,10
3706,3,37,59,207,11
3707,3,35,58,220,11
3708,2,42,62,226,11
3709,3,38,60,191,11
3710,3,39,60,188,11
3711,3,31,58,184,10
3713,1,45,63,183,10
3714,3,38,60,210,11
3715,3,31,58,185,10
3716,3,34,59,219,11
3717,3,42,59,208,11
3718,3,34,62,185,11
3719,3,35,55,191,10
3720,4,41,62,223,12
3721,4,48,62,229,12
3722,3,34,60,221,11
3723,3,31,56,188,10
3724,3,43,57,219,11
3725,2,48,62,220,11
3726,2,39,59,206,10
3727,4,44,61,218,12
3728,3,45,58,205,11
3729,3,40,64,237,12
3730,3,45,59,191,11
3731,3,29,56,193,10
3732,4,39,64,245,12
3733,3,48,53,162,10
3734,3,36,58,201,10
3735,4,47,57,220,12
3736,2,40,60,214,10
3737,4,51,48,212,10
3738,2,47,51,227,10
3740,4,42,61,231,12
3742,3,44,62,223,12
3743,3,32,65,220,NA
3745,4,54,57,200,12
3746,3,42,60,202,11
3747,3,42,62,233,12
3748,4,32,63,236,NA
3749,4,43,55,200,11
3750,4,38,61,220,12
3751,2,46,61,215,11
3752,4,39,61,218,12
3753,3,44,61,219,11
3754,2,32,58,204,10
3755,3,45,61,236,12
3756,3,48,54,204,10
3757,3,36,60,212,11
3758,2,39,63,221,11
3759,3,38,60,199,11
3760,3,52,56,220,11
3761,3,39,60,188,11
3762,3,43,58,198,11
3764,2,39,58,205,10
3765,3,46,63,206,12
3766,2,38,59,197,10
3767,3,38,58,173,10
3768,3,35,58,222,11
3769,2,29,59,129,9
3770,3,43,58,200,11
3771,3,30,58,173,10
3772,3,34,59,227,11
3774,2,38,57,207,10
3777,3,34,60,216,11
3779,3,42,65,231,12
3780,3,36,59,229,11
3782,4,31,63,252,12
3783,3,31,58,161,10
3784,3,34,61,187,11
3785,4,40,61,233,12
3786,2,39,62,223,11
3787,2,43,59,196,10
3788,3,38,59,196,11
3789,2,26,62,139,9
3791,4,51,57,231,12
3793,4,40,60,228,12
3794,3,36,61,204,11
3795,3,31,57,200,10
3796,2,36,62,219,11
3797,3,45,64,230,12
3798,3,35,58,234,11
3799,2,43,55,201,10
3800,2,41,61,178,10
3801,2,40,60,227,11
3802,3,41,60,204,11
3803,2,39,63,224,11
3804,4,41,64,229,12
3805,4,38,64,227,12
3807,4,40,63,202,12
3809,4,36,61,226,12
3810,2,32,57,222,10
3811,4,33,63,268,12
3814,2,38,58,203,10
3815,3,34,59,224,11
3816,2,48,56,209,10
3819,2,37,61,224,11
3820,2,29,59,200,10
3821,3,30,58,190,10
3823,3,32,62,219,11
3824,3,43,63,221,12
3825,4,42,57,239,12
3826,3,40,64,234,12
3827,3,39,61,213,11
3828,4,40,61,215,12
3829,3,34,62,216,11
3830,4,46,64,233,12
3831,3,33,59,227,11
3832,4,40,62,241,12
3834,2,44,60,218,11
3835,3,37,60,215,11
3836,3,31,58,183,10
3837,2,38,62,211,11
3838,4,34,61,258,12
3839,3,34,59,226,11
3840,3,43,59,214,11
3841,2,43,60,216,11
3842,3,39,61,214,11
3843,2,34,60,196,10
3844,3,36,61,194,11
3845,3,43,57,154,10
3846,3,32,65,311,NA
3848,3,38,60,234,11
3852,3,31,69,302,NA
3853,2,29,58,226,10
3856,3,33,65,188,NA
3857,3,48,59,178,11
3858,3,39,57,238,11
3859,2,33,57,188,10
3861,1,49,58,213,10
3862,3,43,57,192,11
3863,2,37,60,199,10
3864,3,40,61,208,11
3865,2,42,60,219,11
3866,4,42,60,216,12
3867,2,39,69,217,11
3868,2,34,57,225,10
3869,2,38,58,215,10
3870,3,37,59,208,11
3871,2,37,58,187,10
3872,3,34,58,224,11
3873,2,30,59,199,10
3874,2,39,57,217,10
3875,3,40,61,213,11
3876,3,40,57,207,11
3877,3,45,61,225,NA
3879,2,34,58,202,10
3880,3,38,57,218,11
3882,3,38,60,206,11
3883,3,37,61,214,11
3884,3,41,64,223,12
3885,3,41,57,198,NA
3886,3,39,60,204,11
3887,2,33,60,186,10
3888,2,39,59,190,10
3889,3,43,65,210,12
3891,3,33,57,188,10
3893,3,37,61,212,11
3896,3,29,59,199,10
3897,3,49,59,218,11
3898,2,46,55,200,10
3900,4,41,61,214,12
3901,3,34,58,230,11
3902,3,41,58,214,11
3903,3,46,55,203,10
3904,3,45,62,226,12
3905,3,37,60,209,11
3906,3,31,58,189,10
3907,2,36,58,198,10
3908,3,40,61,218,11
3909,2,44,59,175,10
3910,2,30,57,213,10
3911,2,36,58,194,10
3912,3,35,61,198,11
3913,4,38,61,226,12
3914,2,38,59,184,10
3915,3,40,62,211,11
3916,2,38,59,201,10
3917,3,43,58,192,11
3918,2,34,56,213,10
3919,4,41,60,223,12
3920,2,33,60,199,10
3921,3,39,62,225,11
3922,3,37,60,200,11
3923,2,32,58,195,10
3924,2,33,58,221,10
3925,2,30,57,204,10
3926,3,42,61,227,11
3927,4,43,60,231,12
3928,2,39,63,209,11
3929,3,42,62,233,12
3930,2,31,59,199,10
3931,4,38,62,228,12
3932,3,35,60,211,11
3933,2,33,57,216,10
3934,2,38,60,182,10
3935,3,37,60,219,11
3936,2,37,57,211,10
3937,3,41,64,226,12
3938,2,45,59,178,10
3939,3,38,62,215,11
3940,3,44,59,197,11
3941,3,33,61,198,11
3942,2,46,58,216,11
3943,3,40,61,261,12
3944,3,36,61,202,11
3945,2,47,57,174,10
3946,3,44,59,210,11
3947,4,40,64,227,12
3948,3,47,59,202,11
3949,3,43,62,230,12
3950,3,35,58,217,11
3951,4,42,60,233,12
3952,3,34,64,164,11
3953,3,41,63,233,12
3954,2,30,59,197,10
3955,3,37,60,224,11
3956,4,42,62,220,12
3957,3,31,58,183,10
3958,2,56,60,168,11
3959,3,43,59,214,11
3960,2,39,62,205,11
3961,4,39,61,236,12
3962,3,40,61,256,12
3963,1,52,60,164,10
3964,2,38,59,192,10
3965,2,38,57,205,10
3966,2,32,57,213,10
3967,3,31,58,188,10
3968,2,36,60,196,10
3969,3,37,62,200,11
3970,3,37,62,218,11
3971,2,52,60,176,11
3972,2,32,57,220,10
3973,2,36,57,198,10
3974,3,50,60,229,12
3975,2,38,57,174,10
3976,3,39,61,218,11
3977,3,36,58,211,11
3978,2,37,58,205,10
3979,3,39,61,254,12
3980,3,43,62,229,12
3981,4,46,51,226,11
3982,3,36,59,209,11
3983,2,37,59,192,10
3984,3,39,57,205,11
3985,3,39,57,233,11
3986,3,34,58,222,11
3987,2,53,54,194,10
3988,3,55,56,215,11
3989,3,33,58,188,10
3990,3,41,64,232,12
3991,3,52,51,213,10
3992,2,39,61,207,11
3993,3,31,58,167,10
3994,3,42,61,163,11
3995,3,35,61,191,11
3997,3,36,60,201,11
3998,3,47,56,227,11
4001,4,34,61,233,12
4003,2,33,60,195,10
4004,4,41,60,245,12
4006,2,34,58,218,10
4010,3,32,61,201,11
4015,3,48,55,202,10
4016,2,36,59,189,10
4017,2,35,59,194,10
4018,3,46,59,209,11
4023,3,35,60,222,11
4024,4,40,63,254,12
4025,3,38,61,212,11
4026,2,39,58,187,10
4027,3,42,62,234,12
4028,3,34,59,216,11
4029,5,40,66,243,13
4030,2,34,59,194,10
4031,2,33,60,182,10
4032,3,35,58,225,11
4033,4,42,64,226,12
4034,3,40,59,205,11
4035,2,29,57,221,10
4036,2,30,60,217,10
4037,4,41,63,219,12
4038,3,34,58,226,11
4039,3,39,58,209,11
4040,2,32,59,200,10
4041,2,32,59,193,10
4042,2,35,60,187,10
4043,3,48,57,188,11
4044,2,39,62,208,11
4045,4,42,60,230,12
4046,2,35,56,219,10
4047,3,65,50,182,10
4048,2,32,59,189,10
4049,3,38,59,209,11
4050,4,42,61,221,12
4051,2,36,60,195,10
4052,3,34,60,210,11
4053,3,38,62,201,11
4054,3,33,61,199,11
4055,3,32,57,198,10
4056,2,32,59,187,10
4057,3,39,57,201,10
4058,2,32,57,224,10
4059,3,41,62,220,11
4060,4,43,60,237,12
4061,2,30,59,192,10
4062,3,29,57,193,10
4063,3,38,57,200,10
4064,3,36,59,213,11
4065,2,33,59,192,10
4066,4,43,64,231,12
4067,3,33,60,212,11
4068,3,40,64,232,12
4069,3,38,58,211,11
4070,2,35,56,217,10
4071,3,43,58,228,11
4072,4,39,62,217,12
4073,3,35,59,214,11
4074,3,41,61,215,11
4075,3,34,58,220,11
4076,3,42,59,218,11
4077,3,37,59,211,11
4078,4,44,64,228,12
4079,3,39,58,208,11
4080,3,34,60,209,11
4081,2,42,60,220,11
4082,2,32,56,225,10
4083,3,40,59,216,11
4084,4,41,60,231,12
4085,2,38,63,217,11
4086,3,39,60,213,11
4087,4,41,61,232,12
4088,4,38,61,227,12
4089,3,43,57,224,11
4090,2,34,57,196,10
4091,3,40,60,232,11
4092,3,41,63,236,12
4093,3,38,58,218,11
4094,3,30,58,192,10
4095,2,38,58,224,10
4096,3,42,61,215,11
4097,4,38,63,244,12
4098,3,39,57,221,11
4099,3,41,59,184,11
4100,3,29,58,197,10
4101,3,36,57,226,11
4102,2,36,59,191,10
4103,3,39,58,207,11
4104,3,39,59,200,11
4105,3,43,62,231,12
4106,3,43,57,215,11
4107,2,31,60,183,10
4108,3,32,58,201,10
4109,3,39,56,194,10
4110,3,36,59,208,11
4111,2,44,56,224,10
4112,3,43,58,193,11
4113,2,37,59,184,10
4114,3,38,55,206,10
4115,3,39,59,196,11
4116,2,37,62,211,11
4117,3,42,62,218,11
4118,2,34,57,214,10
4119,3,41,61,224,11
4120,2,40,61,215,11
4121,3,34,60,204,10
4122,2,36,59,195,10
4123,2,35,58,177,10
4124,3,36,59,217,11
4125,3,44,57,216,11
4126,2,40,57,216,10
4127,3,37,59,202,11
4128,3,39,61,217,11
4129,4,37,62,217,12
4130,3,44,62,228,12
4131,2,37,61,216,11
4132,3,30,57,202,10
4133,3,37,58,227,11
4134,3,36,57,225,11
4135,2,38,59,197,10
4136,2,38,57,200,10
4137,3,39,59,195,11
4138,2,32,58,192,10
4139,4,41,62,224,12
4140,2,36,59,201,10
4141,2,37,48,136,8
4142,3,46,54,156,10
4143,2,40,56,200,10
4144,3,43,57,186,11
4145,3,38,59,223,11
4146,4,44,61,227,12
4147,3,34,57,218,10
4148,2,33,57,199,10
4149,3,40,58,202,11
4150,3,41,54,218,10
4151,2,32,60,191,10
4152,3,38,59,195,11
4153,3,44,57,210,11
4154,3,37,60,197,11
4155,2,35,60,202,10
4156,3,39,59,206,11
4157,2,43,61,196,11
4158,3,49,60,233,12
4159,3,40,65,223,12
4160,3,35,57,190,10
4161,3,37,61,201,11
4162,2,37,61,192,10
4163,3,38,59,203,11
4164,2,30,60,188,10
4165,3,42,64,228,12
4166,3,39,59,201,11
4167,4,35,63,213,12
4168,2,36,57,221,10
4169,3,39,59,207,11
4170,3,28,57,190,10
4171,2,36,65,222,11
4172,3,37,56,211,10
4173,2,37,58,194,10
4174,3,32,61,203,11
4175,2,36,58,211,10
4176,3,39,61,213,11
4177,2,34,59,206,10
4178,3,37,58,210,11
4179,3,45,61,225,12
4180,2,37,60,197,10
4181,3,36,58,218,11
4182,3,36,56,173,10
4183,3,39,59,205,11
4184,3,37,58,209,11
4185,3,47,60,242,12
4186,2,32,60,199,10
4187,2,43,60,217,11
4189,4,38,61,250,12
4190,3,40,56,191,10
4191,3,40,57,231,11
4192,3,37,60,206,11
4193,3,39,59,207,11
4194,4,38,64,207,12
4195,1,33,60,208,9
4197,4,34,61,233,12
4198,3,33,62,208,11
4199,3,42,60,218,11
4200,3,37,60,213,11
4201,3,43,61,233,12
4202,2,35,57,197,10
4203,2,43,61,222,11
4204,2,40,60,232,11
4205,4,39,61,217,12
4206,2,35,59,189,10
4207,2,32,57,213,10
4208,2,39,58,207,10
4209,3,41,59,198,11
4210,3,43,61,218,11
4211,3,34,62,192,11
4212,3,39,61,215,11
4213,4,36,61,226,12
4214,2,35,59,190,10
4215,3,39,60,204,11
4216,3,33,57,190,10
4217,3,42,59,230,11
4218,3,40,60,200,11
4222,4,41,64,229,12
4223,3,43,61,234,12
4226,4,60,57,197,12
4227,4,42,56,214,11
4228,2,31,63,205,10
4229,2,30,60,198,10
4230,2,34,58,190,10
4231,2,37,61,256,11
4232,3,39,62,203,11
4233,4,34,63,217,12
4234,3,25,58,173,10
4236,2,39,53,200,9
4237,3,38,65,231,12
4238,3,45,60,239,11
4239,3,32,57,189,10
4240,2,30,59,191,10
4241,2,28,57,224,10
4242,3,30,61,200,11
4243,1,38,60,194,10
4244,2,51,68,197,11
4245,2,35,60,226,10
4246,2,32,60,197,10
4247,3,38,60,197,11
4248,2,37,61,197,10
4249,2,33,56,225,10
4250,3,42,60,212,11
4252,3,31,57,193,10
4253,3,37,59,207,11
4254,3,37,62,183,11
4255,2,35,59,194,10
4256,2,35,63,230,11
4257,3,35,58,221,11
4258,2,35,59,198,10
4259,2,31,59,187,10
4260,3,36,61,217,11
4261,3,45,63,211,12
4262,3,30,57,197,10
4263,3,39,60,208,11
4264,2,35,60,190,10
4265,3,39,61,215,11
4266,3,40,64,228,12
4267,3,38,59,209,11
4268,2,33,58,199,10
4269,2,42,65,198,11
4270,3,37,59,222,11
4271,3,35,60,217,11
4272,3,27,56,192,10
4273,2,35,61,220,11
4274,3,30,56,192,10
4275,4,36,62,224,12
4276,4,38,62,227,12
4277,3,41,58,203,11
4278,3,36,57,223,11
4279,2,37,62,226,11
4280,3,43,62,226,12
4281,2,35,59,203,10
4282,2,33,58,206,10
4283,3,42,59,202,11
4284,2,42,57,189,10
4285,3,40,61,218,11
4286,2,41,57,198,10
4287,2,38,61,184,10
4288,2,34,59,182,10
4289,3,38,64,238,12
4290,4,38,62,228,12
4291,2,44,64,202,11
4292,3,35,58,218,11
4293,2,32,64,247,11
4294,2,39,59,192,10
4296,3,42,63,230,12
4297,3,35,63,198,11
4298,3,40,63,250,12
4299,2,39,61,197,10
4300,3,35,59,209,11
4301,4,42,63,228,12
4302,3,35,59,210,11
4304,2,36,58,204,10
4305,3,38,64,237,12
4306,3,45,59,217,11
4307,3,38,61,215,11
4308,3,36,58,235,11
4309,4,42,51,143,10
4310,2,33,60,188,10
4311,3,33,59,223,11
4312,4,41,60,231,12
4313,3,39,58,216,11
4314,2,42,65,213,11
4315,4,39,60,230,12
4316,3,38,60,215,11
4317,4,39,64,221,12
4318,3,40,58,200,11
4319,3,37,60,211,11
4320,2,39,59,187,10
4321,3,35,59,210,11
4322,3,42,62,235,12
4323,2,32,58,188,10
4324,2,34,60,197,10
4325,3,40,58,185,10
4326,3,39,62,210,11
4327,4,38,62,217,12
4328,3,44,64,233,12
4329,3,28,57,195,10
4330,3,41,61,196,11
4331,2,39,59,226,10
4332,2,38,62,223,11
4333,3,38,61,216,11
4334,3,43,60,196,11
4335,3,30,57,198,10
4336,3,34,58,223,11
4337,4,33,63,245,12
4338,3,26,57,188,10
4339,3,37,59,210,11
4340,3,46,62,221,12
4341,2,39,61,210,11
4342,2,30,57,215,10
4343,3,38,59,206,11
4344,3,31,55,132,9
4345,4,42,64,228,12
4346,3,41,59,192,11
4347,4,41,62,245,12
4348,3,35,61,228,11
4349,3,42,63,229,12
4350,3,38,63,245,12
4351,3,31,58,172,10
4352,4,32,61,245,12
4353,3,45,60,232,11
4354,3,39,58,208,11
4355,3,46,57,209,11
4356,3,40,54,200,10
4358,3,49,59,189,11
4359,3,34,59,214,11
4360,3,43,62,228,12
4361,2,37,57,205,10
4362,2,40,60,216,10
4363,4,36,61,234,12
4364,2,37,60,192,10
4365,3,39,62,219,11
4366,2,32,57,214,10
4367,2,42,59,201,10
4368,3,29,58,190,10
4369,2,34,58,181,10
4371,3,41,60,208,11
4372,2,38,57,195,10
4373,2,39,59,201,10
4374,2,33,58,196,10
4375,3,36,59,217,11
4376,2,34,59,190,10
4377,3,42,60,211,11
4378,4,42,60,225,12
4379,2,32,57,213,10
4380,3,41,58,196,11
4381,3,40,61,216,11
4382,3,38,60,204,11
4383,4,34,61,233,12
4384,3,33,60,214,11
4385,2,39,61,216,11
4386,2,31,58,224,10
4387,4,40,61,218,12
4388,2,36,59,196,10
4389,2,41,60,208,10
4390,2,36,59,190,10
4391,3,34,60,222,11
4392,4,40,60,227,12
4393,2,39,57,202,10
4394,3,37,58,223,11
4395,2,42,60,203,10
4396,3,34,61,219,11
4397,2,41,59,224,10
4398,3,33,60,214,11
4399,2,52,55,189,10
4402,3,40,58,196,11
4404,2,30,60,184,10
4405,2,34,60,195,10
4406,3,40,62,217,11
4407,3,41,63,248,12
4408,2,37,57,189,10
4409,3,41,58,196,11
4410,4,40,61,223,12
4412,3,40,61,214,11
4413,2,40,56,201,10
4414,3,47,57,218,11
4415,2,40,60,193,10
4416,3,29,59,200,10
4417,3,40,58,212,11
4418,2,38,59,200,10
4419,3,38,61,218,11
4420,3,41,63,237,12
4421,2,33,57,224,10
4422,2,35,59,203,10
4423,2,39,60,233,11
4424,3,41,59,182,11
4425,3,27,58,199,10
4426,2,35,59,194,10
4427,2,38,60,202,10
4428,2,36,62,213,11
4429,3,37,58,216,11
4430,4,41,62,216,12
4431,3,27,58,187,10
4432,3,35,55,198,10
4434,3,35,60,228,11
4435,3,41,61,244,12
4437,3,34,59,201,10
4439,2,46,63,222,11
4440,2,38,59,195,10
4441,3,33,59,220,11
4442,2,35,60,197,10
4443,2,35,57,188,10
4444,3,36,58,214,11
4445,3,35,58,223,11
4446,2,32,58,195,10
4447,3,40,61,216,11
4448,2,40,60,190,10
4449,3,41,56,195,10
4450,3,41,56,196,10
4451,3,40,63,236,12
4452,3,33,60,216,11
4453,2,36,59,194,10
4454,3,41,60,219,11
4455,2,35,58,199,10
4456,3,36,59,220,11
4457,3,42,59,194,11
4458,3,38,59,217,11
4459,3,29,59,185,10
4472,2,34,58,222,10
4473,2,34,59,198,10
4475,3,36,58,202,10
4476,3,40,61,214,11
4477,2,35,60,193,10
4478,3,36,57,205,10
4479,3,41,59,191,11
4480,2,36,60,179,10
4481,2,34,58,176,10
4482,2,34,60,194,10
4484,3,33,61,228,11
4485,2,34,59,224,10
4486,3,32,58,167,10
4487,3,40,61,211,11
4488,2,37,58,197,10
4489,3,33,59,225,11
4490,3,34,62,224,11
4491,3,36,59,176,10
4492,2,34,61,266,11
4493,3,39,63,258,12
4494,3,37,57,180,10
4495,2,42,60,214,10
4496,4,44,66,222,12
4497,2,34,58,208,10
4498,2,35,59,194,10
4499,3,40,60,208,11
4500,3,29,57,187,10
4501,3,41,56,178,10
4502,2,41,56,199,10
4503,3,35,60,223,11
4504,2,32,59,189,10
4508,3,41,59,207,11
4509,2,31,58,216,10
4510,2,46,55,228,10
4511,2,34,60,203,10
4512,3,39,59,206,11
4513,3,36,61,223,11
4514,3,35,59,226,11
4516,3,36,62,203,11
4517,3,33,59,192,10
4518,3,36,61,208,11
4519,3,39,59,199,11
4522,3,38,61,200,11
4523,2,40,57,177,10
4524,3,38,54,133,9
4525,3,36,60,199,11
4526,3,38,62,214,11
4527,2,39,60,191,10
4528,3,30,58,197,10
4529,3,39,61,187,11
4530,2,39,58,194,10
4531,3,36,60,225,11
4532,2,33,60,248,10
4533,2,35,60,195,10
4534,2,35,58,182,10
4535,3,35,59,209,11
4536,2,52,59,174,10
4537,2,38,57,194,10
4538,3,35,56,177,10
4539,3,29,58,186,10
4540,3,33,61,215,11
4541,3,41,60,210,11
4542,2,34,58,216,10
4543,2,37,60,217,10
4544,2,32,61,190,10
4545,2,28,58,151,9
4546,3,37,63,214,11
4547,2,31,60,186,10
4548,2,40,54,217,10
4549,3,38,59,213,11
4550,2,39,57,187,10
4554,3,36,58,223,11
4555,2,39,59,196,10
4557,3,38,56,244,11
4558,3,34,58,221,11
4559,2,36,58,185,10
4560,4,38,59,165,11
4564,3,31,58,174,10
4565,3,46,57,201,11
4567,4,72,56,176,11
4568,3,54,52,210,10
4569,2,38,58,200,10
4570,2,52,51,179,9
4576,2,31,58,190,10
4577,2,25,64,175,9
4578,2,26,59,176,9
4579,4,39,61,215,12
4580,4,41,59,232,12
4581,4,40,55,203,11
4582,2,28,58,155,9
4583,3,31,57,184,10
4584,3,40,60,209,11
4586,3,38,61,215,11
4587,2,32,59,190,10
4588,2,40,59,174,10
4589,3,36,60,201,11
4590,3,25,57,192,10
4591,2,32,58,208,10
4592,3,40,59,217,11
4593,2,34,60,190,10
4594,3,40,62,199,11
4597,2,38,61,195,10
4598,3,27,57,189,10
4599,2,34,59,173,10
4600,2,27,55,170,9
4601,2,30,57,212,10
4602,3,49,58,194,11
4603,3,37,57,228,11
4604,2,33,60,192,10
4605,2,33,60,238,10
4606,2,36,58,189,10
4607,3,41,61,192,11
4608,3,35,62,209,11
4609,3,34,59,216,11
4610,2,40,57,196,10
4611,2,36,58,213,10
4612,3,26,58,189,10
4613,2,46,60,205,11
4614,2,41,62,207,11
4615,2,37,60,207,10
4616,3,35,58,220,11
4617,4,41,59,233,12
4618,3,33,58,206,10
4619,2,31,59,191,10
4620,2,37,59,197,10
4621,3,29,59,167,10
4622,3,47,59,193,11
4623,2,34,60,229,10
4624,2,37,58,197,10
4625,2,38,60,196,10
4626,3,41,63,230,12
4627,2,38,59,177,10
4628,3,37,59,219,11
4629,2,33,57,193,10
4630,2,36,59,182,10
4631,2,34,59,195,10
4632,3,29,57,179,10
4633,3,39,60,207,11
4634,2,41,58,186,10
4636,2,34,58,216,10
4637,2,38,60,190,10
4638,3,37,58,223,11
4639,3,46,57,190,11
4644,3,36,60,199,11
4645,2,36,60,198,10
4646,2,34,61,193,10
4647,3,35,59,209,11
4648,2,37,58,193,10
4649,4,43,63,213,12
4652,2,33,57,209,10
4653,2,36,60,168,10
4654,0,0,0,0,NA
4655,3,39,61,216,11
4656,3,26,58,187,10
4657,2,32,59,190,10
4658,3,36,59,207,11
4659,3,44,63,216,12
4660,2,42,56,282,10
4661,2,36,57,206,10
4662,3,36,59,224,11
4663,2,37,60,197,10
4664,3,36,59,206,11
4665,2,38,58,194,10
4666,3,47,57,209,11
4667,3,44,62,227,12
4668,2,39,59,192,10
4669,3,38,59,207,11
4670,2,30,58,225,10
4671,3,38,58,218,11
4672,2,39,56,212,10
4673,2,34,56,191,9
4674,3,39,63,196,11
4675,2,35,59,216,10
4676,3,29,58,175,10
4677,2,56,55,178,10
4678,3,39,53,188,10
4679,3,44,59,194,11
4680,2,33,57,193,10
4681,3,28,57,179,10
4682,2,36,56,212,10
4683,3,56,48,156,9
4684,3,41,60,209,11
4685,3,38,58,224,11
4686,2,34,55,189,9
4687,3,37,54,172,10
4688,3,36,57,175,10
4689,3,39,57,205,11
4690,3,35,59,210,11
4691,2,38,60,202,10
4692,3,43,57,205,11
4693,2,35,58,185,10
4694,3,46,58,225,11
4695,2,36,58,192,10
4696,3,29,59,172,10
4697,3,41,58,200,11
4698,3,27,56,188,10
4699,4,42,62,221,12
4700,3,25,57,187,10
4702,2,37,61,195,10
4704,3,36,57,230,11
4705,2,29,62,190,10
4706,2,31,57,234,10
4707,3,37,59,200,11
4708,3,38,61,206,11
4709,2,31,57,214,10
4718,4,41,63,227,12
4719,3,26,57,192,10
4721,3,39,61,209,11
4722,2,31,59,223,10
4726,2,32,58,225,10
4727,2,31,59,185,10
4728,3,32,60,220,11
4729,2,35,60,198,10
4730,3,39,59,204,11
4731,3,42,62,235,12
4732,3,37,56,198,10
4733,4,45,62,225,12
4734,3,38,58,181,10
4735,2,39,59,196,10
4736,3,35,59,219,11
4739,2,36,56,216,10
4741,3,34,62,267,11
4743,3,29,58,196,10
4744,2,31,59,177,9
4745,2,39,61,182,10
4746,4,38,62,236,12
4748,4,41,60,224,12
4749,3,41,61,214,11
4750,3,38,60,207,11
4751,2,44,62,223,11
4753,4,40,62,249,12
4754,3,49,57,172,11
4755,3,46,56,263,11
4756,2,38,57,183,10
4757,3,38,59,212,11
4758,3,32,61,200,11
4759,3,54,53,206,10
4760,3,61,62,223,NA
4765,2,34,58,194,NA
4767,3,38,60,191,11
4768,2,36,60,188,10
4769,3,44,59,202,11
4770,2,36,58,188,10
4771,3,53,56,234,11
4773,3,50,56,220,10
4775,3,39,58,205,11
4776,4,44,62,225,12
4779,3,53,59,216,11
4780,3,39,57,200,10
4781,2,47,57,191,10
4782,4,47,62,231,12
4783,3,51,57,237,11
4784,2,53,56,191,10
4785,4,55,57,178,12
4787,4,55,55,209,11
4788,4,48,64,228,12
4789,3,47,60,238,11
4790,1,53,56,291,10
4791,3,58,54,221,10
4792,2,35,59,220,10
4793,3,45,64,196,11
4794,2,39,59,202,10
4795,4,45,64,231,12
4796,2,56,54,219,10
4797,3,43,57,203,11
4798,2,43,60,210,10
4799,4,63,61,170,12
4800,3,52,57,226,11
4801,3,46,60,234,11
4802,3,40,60,205,11
4803,3,44,62,224,12
4804,1,52,58,229,10
4805,3,49,56,175,10
4806,4,65,55,227,11
4807,4,60,59,230,12
4808,3,55,54,210,10
4809,4,54,57,192,12
4810,4,57,57,214,12
4811,4,53,55,190,11
4812,2,43,59,231,11
4813,3,47,57,231,11
4814,3,46,58,242,11
4815,3,42,60,194,11
4816,3,47,56,209,10
4817,4,52,58,229,12
4818,3,33,57,185,10
4819,3,47,60,218,11
4820,3,38,55,228,10
4821,4,44,57,214,11
4822,4,47,65,225,12
4823,3,55,55,231,11
4825,4,36,57,195,11
4826,4,51,55,274,12
4827,4,54,48,144,10
4828,3,65,57,180,12
4829,4,51,56,173,11
4830,4,44,61,217,12
4831,3,53,50,227,10
4834,3,50,54,190,10
4835,4,41,57,175,11
4836,4,59,54,210,11
4837,4,39,61,202,11
4838,3,43,58,212,11
4839,3,45,56,233,11
4840,3,39,60,263,11
4841,3,30,58,193,10
4842,2,50,59,181,10
4843,3,38,56,225,10
4844,2,50,59,174,10
4845,2,47,59,200,10
4846,4,55,60,228,12
4847,3,40,58,218,11
4848,3,45,51,195,10
4849,4,41,64,225,12
4850,4,47,64,247,13
4851,4,52,63,228,13
4852,3,40,51,214,10
4853,3,42,56,209,10
4854,4,41,62,220,12
4855,3,37,57,202,10
4856,4,39,58,215,11
4857,4,46,52,179,10
4858,3,40,57,182,10
4859,3,43,61,205,11
4860,4,43,63,190,12
4861,3,30,57,260,11
4862,3,63,53,226,11
4863,4,37,60,301,12
4864,2,52,54,282,10
4865,3,45,60,177,11
4866,2,37,59,188,10
4867,4,35,59,261,12
4868,3,32,60,284,11
4869,2,36,60,203,10
4870,3,47,56,149,10
4871,3,52,58,203,11
4872,3,44,56,183,10
4873,3,43,57,231,11
4876,4,44,61,232,12
4877,3,45,58,219,11
4878,2,51,59,198,11
4879,3,45,57,240,11
4880,4,40,61,266,12
4881,4,41,62,214,12
4882,4,46,60,214,12
4883,4,46,60,204,12
4884,4,59,60,204,12
4885,4,52,62,238,13
4886,4,51,63,238,13
4887,4,42,63,267,12
4889,4,50,62,238,12
4890,3,49,59,197,11
4891,3,43,60,185,11
4892,4,50,58,212,12
4893,3,41,54,218,10
4894,4,47,57,207,11
4895,4,45,65,183,12
4896,3,47,59,197,11
4897,4,37,58,253,12
4898,3,29,61,288,11
4899,2,33,60,254,10
4900,3,35,60,355,12
4901,4,37,64,257,12
4902,3,38,61,259,12
4903,3,42,59,227,11
4904,2,32,60,261,10
4905,4,33,61,241,12
4906,3,31,58,272,11
4907,4,52,62,237,13
4908,3,40,60,270,11
4909,4,40,64,299,13
4910,2,44,57,225,10
4911,4,47,60,243,12
4912,3,44,61,231,12
4913,4,44,63,268,13
